(fitting base model)

Bootstrap replications (20)
----+--- 1 ---+--- 2 ---+--- 3 ---+--- 4 ---+--- 5 
....................

Simultaneous quantile regression                    Number of obs =    381,007
  bootstrap(20) SEs                                 .25 Pseudo R2 =     0.0406
                                                    .50 Pseudo R2 =     0.0451
                                                    .75 Pseudo R2 =     0.0257

--------------------------------------------------------------------------------------
                     |              Bootstrap
               ten_y | Coefficient  std. err.      t    P>|t|     [95% conf. interval]
---------------------+----------------------------------------------------------------
q25                  |
              ttrend |  -.0098946   .0007663   -12.91   0.000    -.0113965   -.0083927
                     |
      sexo1#c.ttrend |
                  1  |   .0119681   .0013574     8.82   0.000     .0093077    .0146285
                     |
       sexo1#c.urate |
                  0  |   .0375867   .0015019    25.03   0.000     .0346431    .0405304
                  1  |   .0562796   .0028245    19.93   0.000     .0507437    .0618155
                     |
            occgroup |
                  2  |  -.4691595   .0815262    -5.75   0.000    -.6289484   -.3093706
                  3  |  -.6864558   .0850977    -8.07   0.000    -.8532447   -.5196669
                  4  |  -2.158153   .0460776   -46.84   0.000    -2.248464   -2.067843
                  5  |  -3.385055    .050458   -67.09   0.000    -3.483951   -3.286159
                     |
      covid#occgroup |
                1 1  |  -.7516062   .1491178    -5.04   0.000    -1.043873   -.4593397
                1 2  |   .1478733    .172562     0.86   0.391     -.190343    .4860897
                1 3  |   1.042117   .2433754     4.28   0.000      .565108    1.519125
                1 4  |   .5732139   .0689488     8.31   0.000     .4380764    .7083514
                1 5  |   .4073824   .0884399     4.61   0.000     .2340429    .5807219
                2 1  |  -.6397132   .1509574    -4.24   0.000    -.9355853   -.3438412
                2 2  |   .4502378   .1962331     2.29   0.022     .0656266    .8348489
                2 3  |   1.000867   .2791574     3.59   0.000     .4537272    1.548007
                2 4  |   .7316886   .1086132     6.74   0.000     .5188101    .9445672
                2 5  |   .6161334   .1418587     4.34   0.000     .3380945    .8941722
                3 1  |  -.1241003   .2056371    -0.60   0.546    -.5271429    .2789423
                3 2  |   .5985608     .20052     2.99   0.003     .2055477     .991574
                3 3  |     .09069   .2512251     0.36   0.718    -.4017037    .5830838
                3 4  |   .6208881   .1442042     4.31   0.000     .3382522     .903524
                3 5  |   .7059561   .1341806     5.26   0.000     .4429661    .9689461
                     |
      sexo1#occgroup |
                1 1  |  -.1049347   .0631749    -1.66   0.097    -.2287556    .0188862
                1 2  |  -.8806409   .0760185   -11.58   0.000    -1.029635   -.7316468
                1 3  |  -2.229399   .0897355   -24.84   0.000    -2.405278    -2.05352
                1 4  |  -1.018365   .0539048   -18.89   0.000    -1.124017   -.9127132
                1 5  |  -.5908314   .0388064   -15.23   0.000    -.6668909    -.514772
                     |
covid#sexo1#occgroup |
              1 1 1  |  -.0544759    .230728    -0.24   0.813    -.5066959    .3977442
              1 1 2  |  -.5082604   .2391633    -2.13   0.034    -.9770134   -.0395073
              1 1 3  |  -.7531158   .2764099    -2.72   0.006    -1.294871   -.2113607
              1 1 4  |  -.0577124   .3514379    -0.16   0.870    -.7465203    .6310955
              1 1 5  |  -.4750167   .1145793    -4.15   0.000    -.6995886   -.2504447
              2 1 1  |  -.4209107   .2205055    -1.91   0.056     -.853095    .0112736
              2 1 2  |  -.9786738   .2295498    -4.26   0.000    -1.428584   -.5287631
              2 1 3  |  -.8799157   .3260754    -2.70   0.007    -1.519014   -.2408175
              2 1 4  |  -.5099273   .3114178    -1.64   0.102    -1.120297    .1004424
              2 1 5  |  -.8518166   .1973739    -4.32   0.000    -1.238664   -.4649697
              3 1 1  |  -.8157693   .2999132    -2.72   0.007     -1.40359   -.2279484
              3 1 2  |  -1.043565   .3105959    -3.36   0.001    -1.652324   -.4348061
              3 1 3  |   .3267664   .2927965     1.12   0.264    -.2471061    .9006389
              3 1 4  |  -.6927681   .4844438    -1.43   0.153    -1.642264    .2567273
              3 1 5  |   -.774874   .1493386    -5.19   0.000    -1.067573   -.4821747
                     |
               _cons |   3.588248   .0586297    61.20   0.000     3.473336    3.703161
---------------------+----------------------------------------------------------------
q50                  |
              ttrend |   .0031196   .0011459     2.72   0.006     .0008738    .0053655
                     |
      sexo1#c.ttrend |
                  1  |    .036629   .0018067    20.27   0.000      .033088      .04017
                     |
       sexo1#c.urate |
                  0  |   .0358423    .003566    10.05   0.000     .0288531    .0428315
                  1  |   .0094176   .0045718     2.06   0.039     .0004571    .0183782
                     |
            occgroup |
                  2  |    .176457   .0561052     3.15   0.002     .0664925    .2864215
                  3  |   .5114829   .0840566     6.08   0.000     .3467344    .6762315
                  4  |  -1.965153   .0324188   -60.62   0.000    -2.028693   -1.901613
                  5  |  -4.950086   .0650759   -76.07   0.000    -5.077633   -4.822539
                     |
      covid#occgroup |
                1 1  |  -1.584694   .1923568    -8.24   0.000    -1.961708    -1.20768
                1 2  |  -.3444845   .3829079    -0.90   0.368    -1.094973    .4060036
                1 3  |   1.141245   .2687176     4.25   0.000     .6145663    1.667923
                1 4  |  -.6674965   .1563293    -4.27   0.000    -.9738973   -.3610956
                1 5  |  -.5158968   .2666462    -1.93   0.053    -1.038515    .0067218
                2 1  |  -1.559405   .2002416    -7.79   0.000    -1.951873   -1.166938
                2 2  |   -1.00614   .7732542    -1.30   0.193    -2.521695    .5094152
                2 3  |   .6177482   .5905634     1.05   0.296    -.5397385    1.775235
                2 4  |  -.4478631   .2511819    -1.78   0.075    -.9401721    .0444459
                2 5  |   .2037366   .1690007     1.21   0.228    -.1274997    .5349729
                3 1  |  -.9280835   .1909492    -4.86   0.000    -1.302338   -.5538288
                3 2  |  -.7313159    .315084    -2.32   0.020    -1.348871   -.1137606
                3 3  |  -1.171446   .5353932    -2.19   0.029    -2.220801   -.1220914
